duration,director_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes,user_critic_ratio
136.0,0.0,474544677.0,Star Wars: Episode I - The Phantom Menace,534658,37723,1.0,USA,PG,115000000.0,1999.0,6.5,13000,0.08896302474284126
98.0,16.0,187165546.0,The Croods,150618,43286,3.0,USA,PG,135000000.0,2013.0,7.3,28000,
153.0,610.0,40911830.0,Windtalkers,55994,15046,0.0,USA,R,115000000.0,2002.0,6.0,0,
120.0,19.0,47952020.0,The Huntsman: Winter's War,37750,46719,2.0,USA,G,115000000.0,2016.0,6.1,16000,
101.0,473.0,190871240.0,Teenage Mutant Ninja Turtles,167085,2690,0.0,USA,G,125000000.0,2014.0,5.9,62000,
91.0,0.0,274084951.0,Gravity,582917,87,0.0,UK,G,100000000.0,2013.0,7.8,147000,0.3915119363395225
108.0,79.0,67155742.0,Dante's Peak,62271,1569,1.0,USA,G,116000000.0,1997.0,5.8,0,
112.0,13.0,81638674.0,Teenage Mutant Ninja Turtles: Out of the Shadows,17533,8306,1.349735187516902,USA,G,135000000.0,2016.0,6.3,12000,
100.0,128.0,56114221.0,Fantastic Four,110486,1261,3.0,USA,G,120000000.0,2015.0,4.3,41000,
108.0,189.0,250863268.0,Night at the Museum,234480,55486,2.0,USA,PG,110000000.0,2006.0,6.4,3000,0.40315315315315314
114.0,62.0,155181732.0,San Andreas,147497,16718,0.0,USA,G,110000000.0,2015.0,6.1,52000,
119.0,55.0,125332007.0,Tomorrow Never Dies,149680,2958,3.0,UK,G,110000000.0,1997.0,6.5,0,
142.0,776.0,113330342.0,The Patriot,207613,19454,1.0,USA,R,110000000.0,2000.0,7.1,4000,
125.0,0.0,125531634.0,Ocean's Twelve,284852,19359,0.0,USA,G,110000000.0,2004.0,6.4,0,
126.0,218.0,186336103.0,Mr. & Mrs. Smith,348861,22722,2.0,USA,G,120000000.0,2005.0,6.5,0,
119.0,124.0,129995817.0,Insurgent,154621,22622,0.0,USA,G,110000000.0,2015.0,6.3,27000,
170.0,17000.0,102608827.0,The Aviator,264318,34582,0.0,USA,G,110000000.0,2004.0,7.5,0,
85.0,11.0,42776259.0,Gulliver's Travels,53160,1173,1.0,USA,PG,112000000.0,2010.0,4.9,0,
119.0,1000.0,98780042.0,The Green Hornet,136019,13391,0.0,USA,G,120000000.0,2011.0,5.8,14000,
102.0,263.0,106369117.0,300: Rise of an Empire,225273,10583,0.0,USA,R,110000000.0,2014.0,6.2,71000,
103.0,67.0,142614158.0,The Smurfs,66593,692,3.0,USA,PG,110000000.0,2011.0,5.5,31000,
76.0,6.0,50026353.0,Home on the Range,13581,13607,0.0,USA,PG,110000000.0,2004.0,5.4,304,
120.0,124.0,66002193.0,Allegiant,44296,12452,3.0,USA,G,110000000.0,2016.0,5.8,12000,
127.0,189.0,85463309.0,Real Steel,254841,22254,1.0,USA,G,110000000.0,2011.0,7.1,36000,
105.0,67.0,71017784.0,The Smurfs 2,27257,914,3.0,USA,PG,105000000.0,2013.0,5.4,0,
121.0,101.0,48068396.0,Speed 2: Cruise Control,60573,2027,0.0,USA,G,160000000.0,1997.0,3.7,894,
114.0,151.0,61656849.0,Ender's Game,184561,12908,4.0,USA,G,110000000.0,2013.0,6.7,123000,
129.0,235.0,134520804.0,Live Free or Die Hard,336235,13961,1.0,USA,G,110000000.0,2007.0,7.2,0,
171.0,0.0,313837577.0,The Lord of the Rings: The Fellowship of the Ring,1238746,22342,2.0,Other,G,93000000.0,2001.0,8.8,21000,0.058695652173913045
120.0,153.0,24004159.0,Around the World in 80 Days,68720,3175,0.0,USA,PG,110000000.0,2004.0,5.8,0,
165.0,0.0,58183966.0,Ali,79186,14196,1.0,USA,R,107000000.0,2001.0,6.8,0,
82.0,34.0,100446895.0,The Cat in the Hat,36033,2762,1.0,USA,PG,109000000.0,2003.0,3.8,946,
115.0,295.0,144795350.0,"I, Robot",387632,12068,1.0,USA,G,120000000.0,2004.0,7.1,0,
194.0,0.0,47396698.0,Kingdom of Heaven,217373,19600,1.0,USA,R,130000000.0,2005.0,7.2,0,
84.0,50.0,140015224.0,Stuart Little,94172,3382,0.0,Germany,PG,133000000.0,1999.0,5.9,0,
97.0,63.0,104374107.0,The Princess and the Frog,89351,2480,0.0,USA,G,105000000.0,2009.0,7.1,5000,
151.0,0.0,228430993.0,The Martian,472488,14831,1.0,USA,G,108000000.0,2015.0,8.1,153000,0.555229716520039
136.0,0.0,35799026.0,The Island,263329,34839,1.0,USA,G,126000000.0,2005.0,6.9,0,
104.0,23.0,6712451.0,Town & Country,4102,3133,0.0,Other,R,90000000.0,2001.0,4.4,53,
127.0,57.0,101643008.0,Gone in Sixty Seconds,218341,29069,1.0,USA,G,90000000.0,2000.0,6.5,0,
171.0,0.0,187670866.0,Gladiator,982637,6521,0.0,USA,R,103000000.0,2000.0,8.5,21000,
145.0,14000.0,132014112.0,Minority Report,399651,12546,0.0,USA,G,102000000.0,2002.0,7.7,0,
174.0,0.0,261970615.0,Harry Potter and the Chamber of Secrets,387616,35672,1.0,UK,PG,100000000.0,2002.0,7.4,0,0.2703962703962704
144.0,258.0,167007184.0,Casino Royale,470483,9125,1.0,UK,G,150000000.0,2006.0,8.0,0,
119.0,13000.0,180011740.0,Planet of the Apes,177725,2776,0.0,USA,G,100000000.0,2001.0,5.7,0,
153.0,0.0,204843350.0,Terminator 2: Judgment Day,744891,2829,0.0,USA,R,102000000.0,1991.0,8.5,13000,0.2136317395727365
140.0,0.0,97030725.0,Public Enemies,230931,64599,1.0,USA,R,100000000.0,2009.0,7.0,0,
176.0,0.0,130127620.0,American Gangster,324671,20354,0.0,USA,R,100000000.0,2007.0,7.8,0,
141.0,0.0,146282411.0,True Lies,190439,4528,0.0,USA,R,115000000.0,1994.0,7.2,0,
106.0,12000.0,65452312.0,The Taking of Pelham 1 2 3,149998,19906,1.0,USA,R,100000000.0,2009.0,6.4,0,
98.0,80.0,148383780.0,Little Fockers,85531,24082,10.0,USA,G,100000000.0,2010.0,5.5,0,
116.0,285.0,119219978.0,The Other Guys,189806,20233,2.0,USA,G,100000000.0,2010.0,6.7,16000,
115.0,55.0,101228120.0,Eraser,84424,3454,1.0,USA,R,100000000.0,1996.0,6.1,0,
165.0,16000.0,162804648.0,Django Unchained,955174,40978,1.0,USA,R,100000000.0,2012.0,8.5,199000,
91.0,21.0,100117603.0,The Hunchback of Notre Dame,102933,4842,0.0,USA,G,100000000.0,1996.0,6.9,0,
78.0,10.0,89296573.0,The Emperor's New Groove,128285,2039,1.0,USA,G,100000000.0,2000.0,7.3,0,
103.0,165.0,85017401.0,The Expendables 2,246803,57881,3.0,USA,R,92000000.0,2012.0,6.7,108000,
131.0,226.0,173005002.0,National Treasure,255447,13679,0.0,USA,PG,100000000.0,2004.0,6.9,0,
104.0,14.0,75030163.0,Eragon,108076,4487,0.0,USA,PG,100000000.0,2006.0,5.1,0,
101.0,0.0,77222184.0,Where the Wild Things Are,87677,1738,0.0,Germany,PG,100000000.0,2009.0,6.8,11000,
102.0,77.0,107515297.0,Epic,85833,14552,2.0,USA,PG,100000000.0,2013.0,6.7,17000,
103.0,207.0,67631157.0,The Tourist,176598,55175,0.0,USA,G,100000000.0,2010.0,6.0,25000,
121.0,0.0,66862068.0,End of Days,89509,3903,0.0,USA,R,83000000.0,1999.0,5.7,2000,
143.0,380.0,57366262.0,Blood Diamond,400292,33160,0.0,Germany,R,100000000.0,2006.0,8.0,14000,
240.0,17000.0,116866727.0,The Wolf of Wall Street,780588,46057,3.0,USA,R,100000000.0,2013.0,8.2,138000,
121.0,541.0,184031112.0,Batman Forever,190786,2880,4.0,USA,G,100000000.0,1995.0,5.4,0,
129.0,719.0,54700065.0,Starship Troopers,221521,2031,0.0,USA,R,105000000.0,1997.0,7.2,0,
172.0,670.0,27098580.0,Cloud Atlas,284825,22686,5.0,Germany,R,102000000.0,2012.0,7.5,124000,
101.0,0.0,55673333.0,Legend of the Guardians: The Owls of Ga'Hoole,65785,4286,1.0,USA,PG,80000000.0,2010.0,7.0,16000,
87.0,26.0,40198710.0,Catwoman,87451,3144,0.0,USA,G,100000000.0,2004.0,3.3,0,
101.0,420.0,72660029.0,Hercules,115687,16235,0.0,USA,G,100000000.0,2014.0,6.0,21000,
95.0,63.0,38120554.0,Treasure Planet,71527,26940,0.0,USA,PG,140000000.0,2002.0,7.1,0,
102.0,52.0,49392095.0,Land of the Lost,52029,10552,1.0,USA,G,100000000.0,2009.0,5.4,0,
131.0,385.0,39292022.0,The Expendables 3,127258,52610,15.0,USA,G,90000000.0,2014.0,6.1,56000,
114.0,19.0,28772222.0,Point Break,33953,3962,1.0,USA,G,105000000.0,2015.0,5.3,37000,
94.0,6.0,17010646.0,Son of the Mask,40751,1195,0.0,USA,PG,84000000.0,2005.0,2.2,881,
122.0,2000.0,24985612.0,In the Heart of the Sea,71782,28328,0.0,USA,G,100000000.0,2015.0,7.0,27000,
95.0,31.0,4411102.0,The Adventures of Pluto Nash,20295,6161,1.0,USA,G,100000000.0,2002.0,3.8,416,
115.0,521.0,35024475.0,Green Zone,110364,13761,1.0,France,R,100000000.0,2010.0,6.9,0,
88.0,20.0,130174897.0,The Peanuts Movie,27918,309,0.0,USA,G,99000000.0,2015.0,7.2,33000,
110.0,342.0,10200000.0,The Spanish Prisoner,18697,1722,0.0,USA,PG,10000000.0,1997.0,7.3,578,
130.0,208.0,202007640.0,The Mummy Returns,248045,15972,5.0,USA,G,98000000.0,2001.0,6.3,0,0.22696629213483147
216.0,17000.0,77679638.0,Gangs of New York,314033,47657,3.0,USA,R,100000000.0,2002.0,7.5,0,
146.0,611.0,9213.0,The Flowers of War,38690,23240,2.0,Other,R,94000000.0,2011.0,7.6,13000,
85.0,9.0,58867694.0,Surf's Up,54077,25590,0.0,USA,PG,100000000.0,2007.0,6.8,0,
93.0,0.0,59475623.0,The Stepford Wives,49739,13748,1.0,USA,G,90000000.0,2004.0,5.2,0,
152.0,0.0,108638745.0,Black Hawk Down,292022,4270,0.0,USA,R,92000000.0,2001.0,7.7,10000,
85.0,116.0,86897182.0,The Campaign,106790,9271,0.0,USA,R,95000000.0,2012.0,6.2,18000,
126.0,0.0,63540020.0,The Fifth Element,343274,39319,2.0,France,G,93000000.0,1997.0,7.7,18000,
146.0,127.0,95328937.0,Sex and the City 2,59581,4555,4.0,USA,R,100000000.0,2010.0,4.3,0,
89.0,10.0,50802661.0,The Road to El Dorado,58300,3372,1.0,USA,PG,95000000.0,2000.0,6.9,0,
88.0,20.0,161317423.0,Ice Age: Continental Drift,145321,25354,0.0,USA,PG,95000000.0,2012.0,6.6,14000,
105.0,0.0,201148159.0,Cinderella,103737,4671,1.0,USA,PG,95000000.0,2015.0,7.0,56000,1.065217391304348
135.0,0.0,43982842.0,The Lovely Bones,125109,2370,1.0,USA,G,65000000.0,2009.0,6.7,16000,
100.0,475.0,380838870.0,Finding Nemo,692482,5641,0.0,USA,G,94000000.0,2003.0,8.2,11000,0.34757505773672054
192.0,0.0,377019252.0,The Lord of the Rings: The Return of the King,1215718,6434,2.0,USA,G,94000000.0,2003.0,8.9,16000,0.10285355910943869
172.0,0.0,340478898.0,The Lord of the Rings: The Two Towers,1100446,23052,1.0,USA,G,94000000.0,2002.0,8.7,10000,0.12163839470417874
102.0,44.0,17176900.0,Seventh Son,54501,17098,4.0,USA,G,95000000.0,2014.0,5.5,16000,
100.0,165.0,131144183.0,Lara Croft: Tomb Raider,157016,12150,1.0,USA,G,115000000.0,2001.0,5.7,0,
119.0,0.0,23014504.0,Transcendence,172707,54031,1.0,UK,G,100000000.0,2014.0,6.3,37000,
92.0,394.0,181166115.0,Jurassic Park III,219501,2574,0.0,USA,G,93000000.0,2001.0,5.9,0,
105.0,81.0,176740650.0,Rise of the Planet of the Apes,403836,13118,0.0,USA,G,93000000.0,2011.0,7.6,47000,
107.0,70.0,71148699.0,The Spiderwick Chronicles,68935,1614,0.0,USA,PG,90000000.0,2008.0,6.6,0,
101.0,212.0,67344392.0,A Good Day to Die Hard,165618,15481,2.0,USA,R,92000000.0,2013.0,5.3,66000,
137.0,102.0,22406362.0,The Alamo,16832,5780,0.0,USA,G,107000000.0,2004.0,6.0,701,
115.0,663.0,261437578.0,The Incredibles,479166,1901,0.0,USA,PG,92000000.0,2004.0,8.0,0,0.347239263803681
124.0,212.0,11000000.0,Cutthroat Island,21102,3611,3.0,USA,G,98000000.0,1995.0,5.6,1000,
118.0,0.0,88761720.0,Percy Jackson & the Olympians: The Lightning Thief,141179,14024,0.0,UK,PG,95000000.0,2010.0,5.9,9000,
98.0,188.0,250147615.0,Men in Black,403014,12998,0.0,USA,G,90000000.0,1997.0,7.3,0,0.6055363321799307
82.0,487.0,245823397.0,Toy Story 2,385871,21275,2.0,USA,G,90000000.0,1999.0,7.9,0,0.37087378640776697
98.0,12000.0,81557479.0,Unstoppable,149947,25780,1.0,USA,G,100000000.0,2010.0,6.8,18000,
90.0,420.0,226138454.0,Rush Hour 2,160440,664,2.0,USA,G,90000000.0,2001.0,6.6,0,0.3223350253807107
130.0,0.0,155370362.0,What Lies Beneath,98403,12890,0.0,USA,G,100000000.0,2000.0,6.6,0,
90.0,97.0,124870275.0,Cloudy with a Chance of Meatballs,152601,1227,1.0,USA,PG,100000000.0,2009.0,7.0,0,
94.0,107.0,196573705.0,Ice Age: Dawn of the Dinosaurs,166791,1258,0.0,USA,PG,90000000.0,2009.0,7.0,0,1.4242424242424243
114.0,0.0,58229120.0,The Secret Life of Walter Mitty,236421,5095,1.0,USA,PG,90000000.0,2013.0,7.3,70000,
94.0,368.0,125305545.0,Charlie's Angels,145350,15419,0.0,USA,G,92000000.0,2000.0,5.5,0,
151.0,17000.0,132373442.0,The Departed,873649,45648,0.0,USA,R,90000000.0,2006.0,8.5,29000,
88.0,7.0,120618403.0,Mulan,171792,4478,0.0,USA,G,90000000.0,1998.0,7.5,12000,
121.0,0.0,110416702.0,Tropic Thunder,307539,23484,3.0,USA,R,92000000.0,2008.0,7.0,0,
158.0,21000.0,102515793.0,The Girl with the Dragon Tattoo,330152,20388,1.0,USA,R,90000000.0,2011.0,7.8,54000,
128.0,323.0,100012500.0,Die Hard with a Vengeance,299258,14274,1.0,USA,R,90000000.0,1995.0,7.6,0,
128.0,0.0,209019489.0,Sherlock Holmes,477300,23996,3.0,USA,G,90000000.0,2009.0,7.6,20000,0.6682769726247987
95.0,21.0,84037039.0,Atlantis: The Lost Empire,72591,15237,0.0,USA,PG,120000000.0,2001.0,6.8,0,
92.0,12.0,85884815.0,Alvin and the Chipmunks: The Road Chip,9418,38450,0.0,USA,PG,90000000.0,2015.0,5.0,0,
121.0,0.0,83077470.0,Valkyrie,183247,14165,0.0,USA,G,75000000.0,2008.0,7.1,0,
113.0,221.0,100018837.0,You Don't Mess with the Zohan,156348,13446,0.0,USA,G,90000000.0,2008.0,5.5,0,
106.0,0.0,78747585.0,Pixels,89770,35367,0.0,USA,G,88000000.0,2015.0,5.6,39000,
146.0,14000.0,78616689.0,A.I. Artificial Intelligence,238747,6217,0.0,USA,G,100000000.0,2001.0,7.1,11000,
88.0,50.0,75817994.0,The Haunted Mansion,32049,2622,0.0,USA,PG,90000000.0,2003.0,4.9,988,
150.0,0.0,100853835.0,Contact,200556,12289,2.0,USA,PG,90000000.0,1997.0,7.4,15000,
119.0,719.0,73209340.0,Hollow Man,101834,2356,0.0,USA,R,95000000.0,2000.0,5.7,0,
128.0,521.0,72515360.0,The Interpreter,86152,2100,1.0,UK,G,80000000.0,2005.0,6.4,0,
106.0,87.0,68558662.0,Percy Jackson: Sea of Monsters,86627,10882,0.0,USA,PG,90000000.0,2013.0,5.9,28000,
117.0,101.0,65653758.0,Lara Croft Tomb Raider: The Cradle of Life,102747,33154,1.0,USA,G,95000000.0,2003.0,5.5,0,
129.0,209.0,64685359.0,Now You See Me 2,40862,23031,6.0,USA,G,90000000.0,2016.0,6.9,15000,
116.0,176.0,61355436.0,The Saint,52136,475,0.0,USA,G,68000000.0,1997.0,6.2,0,
114.0,12000.0,26871.0,Spy Game,121259,12499,2.0,Germany,R,92000000.0,2001.0,7.0,0,
114.0,0.0,60874615.0,Mission to Mars,60467,4902,0.0,USA,PG,90000000.0,2000.0,5.6,0,
96.0,107.0,143618384.0,Rio,165333,12071,0.0,USA,G,90000000.0,2011.0,7.0,19000,
132.0,0.0,58220776.0,Bicentennial Man,87785,55254,0.0,USA,PG,100000000.0,1999.0,6.8,0,
104.0,81.0,47474112.0,Volcano,58227,5062,0.0,USA,G,90000000.0,1997.0,5.4,2000,
111.0,79.0,42877165.0,The Devil's Own,45602,26088,0.0,USA,R,86000000.0,1997.0,6.1,979,
138.0,0.0,35168677.0,K-19: The Widowmaker,49311,15149,1.0,UK,G,100000000.0,2002.0,6.7,0,
129.0,468.0,37567440.0,Conan the Barbarian,113065,2024,0.0,USA,R,20000000.0,1982.0,6.9,0,
144.0,2000.0,61644321.0,Cinderella Man,148238,2523,0.0,USA,G,88000000.0,2005.0,8.0,0,
110.0,96.0,190562.0,The Nutcracker in 3D,2508,2728,0.0,UK,PG,90000000.0,2010.0,4.4,788,
140.0,378.0,120147445.0,Seabiscuit,57661,13808,0.0,USA,G,87000000.0,2003.0,7.3,0,
113.0,101.0,241688385.0,Twister,144053,26239,0.0,USA,G,92000000.0,1996.0,6.3,0,0.28860759493670884
143.0,0.0,233630478.0,Cast Away,394317,15838,1.0,USA,G,90000000.0,2000.0,7.7,23000,0.21027592768791628
108.0,750.0,197992827.0,Happy Feet,132501,70996,0.0,USA,PG,100000000.0,2006.0,6.5,0,
108.0,521.0,176049130.0,The Bourne Supremacy,348232,14161,1.0,USA,G,75000000.0,2004.0,7.8,0,0.29652605459057074
124.0,249.0,172620724.0,Air Force One,146134,23603,1.0,USA,R,85000000.0,1997.0,6.4,0,
116.0,0.0,183405771.0,Ocean's Eleven,402645,13028,4.0,USA,G,85000000.0,2001.0,7.8,0,
110.0,545.0,20315324.0,The Three Musketeers,88542,27694,8.0,Germany,G,75000000.0,2011.0,5.8,19000,
91.0,266.0,148313048.0,Hotel Transylvania,164148,37142,2.0,USA,PG,85000000.0,2012.0,7.1,28000,
107.0,36.0,127706877.0,Enchanted,142496,662,2.0,USA,PG,85000000.0,2007.0,7.1,0,
115.0,79.0,126149655.0,Safe House,166693,36237,1.0,USA,R,85000000.0,2012.0,6.8,19000,
100.0,36.0,66941559.0,102 Dalmatians,26413,4182,1.0,USA,G,85000000.0,2000.0,4.8,372,
104.0,420.0,78009155.0,Tower Heist,110073,3768,5.0,USA,G,75000000.0,2011.0,6.2,0,
138.0,278.0,63224849.0,The Holiday,182757,17423,3.0,USA,G,85000000.0,2006.0,6.9,19000,
140.0,12000.0,111544445.0,Enemy of the State,188116,11951,4.0,USA,R,90000000.0,1998.0,7.3,0,
120.0,278.0,112703470.0,It's Complicated,69860,15226,2.0,USA,R,85000000.0,2009.0,6.6,0,
122.0,0.0,117144465.0,Ocean's Thirteen,256928,43499,3.0,USA,G,85000000.0,2007.0,6.9,0,
83.0,28.0,84303558.0,Open Season,65270,6081,1.0,USA,PG,85000000.0,2006.0,6.2,863,
139.0,168.0,150832203.0,Divergent,341058,22226,2.0,USA,G,85000000.0,2014.0,6.7,49000,
131.0,218.0,51396781.0,Enemy at the Gates,188887,5103,1.0,USA,R,68000000.0,2001.0,7.6,0,
104.0,532.0,47592825.0,The Rundown,82731,16930,1.0,USA,G,85000000.0,2003.0,6.7,0,
130.0,323.0,50016394.0,Last Action Hero,106528,2407,1.0,USA,G,70000000.0,1993.0,6.2,0,
145.0,252.0,57010853.0,Memoirs of a Geisha,119286,2380,1.0,USA,G,85000000.0,2005.0,7.3,0,
104.0,681.0,62494975.0,The Fast and the Furious: Tokyo Drift,179500,1235,5.0,USA,G,85000000.0,2006.0,6.0,0,
97.0,6.0,46440491.0,Arthur Christmas,35446,2707,1.0,UK,PG,100000000.0,2011.0,7.1,0,
178.0,102.0,44606335.0,Meet Joe Black,169023,23950,0.0,USA,G,90000000.0,1998.0,7.1,10000,
108.0,99.0,40048332.0,Collateral Damage,61417,1460,1.0,USA,R,85000000.0,2002.0,5.5,941,
106.0,763.0,64933670.0,Mirror Mirror,70838,11454,1.0,USA,PG,85000000.0,2012.0,5.6,18000,
112.0,1000.0,31494270.0,Scott Pilgrim vs. the World,273921,12687,0.0,USA,G,60000000.0,2010.0,7.5,36000,
135.0,36.0,31111260.0,The Core,77029,1439,0.0,USA,G,60000000.0,2003.0,5.4,0,
109.0,88.0,123307945.0,Nutty Professor II: The Klumps,39391,2818,1.0,USA,G,65000000.0,2000.0,4.3,374,
86.0,67.0,153288182.0,Scooby-Doo,71424,6355,3.0,USA,PG,84000000.0,2002.0,4.9,0,
95.0,38.0,13401683.0,Dredd,203458,578,0.0,UK,R,35000000.0,2012.0,7.1,46000,
107.0,153.0,137340146.0,Click,246492,12700,1.0,USA,G,70000000.0,2006.0,6.4,7000,
82.0,62.0,43575716.0,Cats & Dogs: The Revenge of Kitty Galore,10233,3326,0.0,USA,PG,85000000.0,2010.0,4.3,0,
88.0,218.0,80170146.0,Jumper,243053,21863,0.0,USA,G,85000000.0,2008.0,6.1,0,
120.0,0.0,75754670.0,Hellboy II: The Golden Army,208422,3632,0.0,USA,G,85000000.0,2008.0,7.0,3000,
162.0,21000.0,33048353.0,Zodiac,301279,36928,0.0,USA,R,65000000.0,2007.0,7.7,12000,
123.0,55.0,34543701.0,The 6th Day,100001,5839,1.0,USA,G,82000000.0,2000.0,5.9,0,
101.0,293.0,242589580.0,Bruce Almighty,296904,21276,1.0,USA,G,81000000.0,2003.0,6.7,0,0.3162251655629139
113.0,13000.0,102981571.0,The Expendables,270226,46355,9.0,USA,R,80000000.0,2010.0,6.5,57000,
110.0,0.0,180965237.0,Mission: Impossible,300542,12760,0.0,USA,G,80000000.0,1996.0,7.1,0,0.4074074074074074
142.0,378.0,407999255.0,The Hunger Games,701607,49942,0.0,USA,G,78000000.0,2012.0,7.3,140000,0.3435426237876468
102.0,480.0,254455986.0,The Hangover Part II,375879,16143,0.0,USA,R,80000000.0,2011.0,6.5,56000,0.9527363184079602
126.0,13000.0,162831698.0,Batman Returns,215255,2899,0.0,USA,G,80000000.0,1992.0,7.0,0,
83.0,12.0,155019340.0,Over the Hedge,127345,22813,1.0,USA,PG,80000000.0,2006.0,6.8,0,
85.0,255.0,145771527.0,Lilo & Stitch,117212,3112,0.0,USA,PG,80000000.0,2002.0,7.2,0,
120.0,75.0,140459099.0,Deep Impact,135601,22750,0.0,USA,G,75000000.0,1998.0,6.1,0,
116.0,23.0,53215979.0,RED 2,125036,25220,7.0,USA,G,84000000.0,2013.0,6.7,22000,
113.0,88.0,158115031.0,The Longest Yard,130070,13693,11.0,USA,G,82000000.0,2005.0,6.4,0,
87.0,31.0,133103929.0,Alvin and the Chipmunks: Chipwrecked,22838,4073,0.0,USA,G,75000000.0,2011.0,4.4,0,
101.0,221.0,133668525.0,Grown Ups 2,107817,39269,4.0,USA,G,80000000.0,2013.0,5.4,14000,
110.0,88.0,130313314.0,Get Smart,168172,44798,1.0,USA,G,80000000.0,2008.0,6.5,0,
128.0,278.0,124590960.0,Something's Gotta Give,91092,22679,1.0,USA,G,80000000.0,2003.0,6.7,0,
138.0,17000.0,127968405.0,Shutter Island,786092,29585,0.0,USA,R,80000000.0,2010.0,8.1,53000,
88.0,91.0,120136047.0,Four Christmases,48500,9913,2.0,Germany,G,80000000.0,2008.0,5.6,0,
91.0,77.0,128200012.0,Robots,103022,1804,1.0,USA,PG,75000000.0,2005.0,6.3,0,
138.0,610.0,112225777.0,Face/Off,283967,17087,0.0,USA,R,80000000.0,1997.0,7.3,11000,
99.0,163.0,109993847.0,Bedtime Stories,72326,12831,0.0,USA,PG,80000000.0,2008.0,6.1,0,
117.0,0.0,104054514.0,Road to Perdition,200359,16828,0.0,USA,R,80000000.0,2002.0,7.7,0,
117.0,221.0,103028109.0,Just Go with It,172878,16325,1.0,USA,G,80000000.0,2011.0,6.4,19000,
123.0,165.0,101087161.0,Con Air,225282,15362,6.0,USA,R,75000000.0,1997.0,6.8,0,
118.0,154.0,101111837.0,Eagle Eye,150764,5637,3.0,USA,G,80000000.0,2008.0,6.6,0,
154.0,333.0,95632614.0,Cold Mountain,118483,61110,3.0,USA,R,79000000.0,2003.0,7.2,0,
118.0,117.0,94822707.0,The Book of Eli,227072,44797,0.0,USA,R,80000000.0,2010.0,6.9,20000,
90.0,10.0,92969824.0,Flubber,63625,50005,1.0,USA,PG,80000000.0,1997.0,5.2,0,
113.0,101.0,91188905.0,The Haunting,58184,17786,0.0,USA,G,80000000.0,1999.0,4.9,0,
88.0,30.0,90443603.0,Space Jam,112167,15001,1.0,USA,PG,80000000.0,1996.0,6.3,0,
93.0,189.0,82226474.0,The Pink Panther,65499,1267,0.0,USA,PG,65000000.0,2006.0,5.6,0,
104.0,301.0,79363785.0,The Day the Earth Stood Still,139423,22194,0.0,USA,G,80000000.0,2008.0,5.5,0,
135.0,503.0,76081498.0,Conspiracy Theory,76099,8355,1.0,USA,R,75000000.0,1997.0,6.7,0,
134.0,452.0,85707116.0,Fury,303185,20411,4.0,USA,R,68000000.0,2014.0,7.6,82000,
98.0,425.0,74329966.0,Six Days Seven Nights,60910,12729,2.0,USA,G,70000000.0,1998.0,5.7,0,
80.0,40.0,100169068.0,Yogi Bear,16385,4394,0.0,USA,PG,80000000.0,2010.0,4.6,0,
83.0,21.0,73215310.0,Spirit: Stallion of the Cimarron,44143,14261,0.0,USA,G,80000000.0,2002.0,7.0,4000,
102.0,153.0,80360866.0,Zookeeper,44662,5392,1.0,USA,PG,80000000.0,2011.0,5.2,0,
130.0,81.0,69102910.0,Lost in Space,58402,12186,0.0,USA,G,80000000.0,1998.0,5.1,0,
129.0,438.0,65948711.0,The Manchurian Candidate,86422,20056,1.0,USA,R,80000000.0,2004.0,6.6,0,
89.0,266.0,169692572.0,Hotel Transylvania 2,56501,26839,0.0,USA,PG,80000000.0,2015.0,6.7,16000,
74.0,11.0,60507228.0,Fantasia 2000,27543,814,0.0,USA,G,80000000.0,1999.0,7.3,607,
96.0,25.0,56684819.0,The Time Machine,103787,1919,0.0,USA,G,80000000.0,2002.0,5.9,3000,
114.0,31.0,50628009.0,Mighty Joe Young,22955,10731,0.0,USA,PG,90000000.0,1998.0,5.6,0,
99.0,57.0,69772969.0,Swordfish,155532,25942,4.0,USA,R,80000000.0,2001.0,6.5,0,
129.0,258.0,45356386.0,The Legend of Zorro,71574,2864,1.0,USA,PG,75000000.0,2005.0,5.9,951,
113.0,25.0,55350897.0,What Dreams May Come,83560,49631,1.0,USA,G,85000000.0,1998.0,7.0,32000,
90.0,65.0,39442871.0,Little Nicky,80639,25190,0.0,USA,G,80000000.0,2000.0,5.3,0,
118.0,0.0,37899638.0,The Brothers Grimm,98472,27114,2.0,USA,G,88000000.0,2005.0,5.9,0,
106.0,13000.0,37754208.0,Mars Attacks!,172217,22590,3.0,USA,G,70000000.0,1996.0,6.3,0,
89.0,84.0,38542418.0,Surrogates,151424,18132,5.0,USA,G,80000000.0,2009.0,6.3,0,
145.0,79.0,34566746.0,Thirteen Days,45231,1825,1.0,USA,G,80000000.0,2000.0,7.3,0,
114.0,357.0,32885565.0,Daylight,53132,25126,0.0,USA,G,80000000.0,1996.0,5.8,0,
87.0,43.0,36073232.0,Walking with Dinosaurs 3D,8913,1971,0.0,USA,PG,80000000.0,2013.0,5.2,0,
119.0,64.0,21471685.0,Battlefield Earth,65464,971,0.0,USA,G,44000000.0,2000.0,2.4,0,
